price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,Scored Labels
304500.0,4,2.0,1350,942,3.0,3,7,1350,0,2008,0,1390,942,164362.1207126201
660000.0,3,2.25,2675,40910,2.0,3,8,2675,0,1984,0,2300,39438,656462.5255464638
471000.0,3,1.75,1640,10123,1.0,3,8,1340,300,1977,0,2210,10852,463133.80731835624
255000.0,2,1.0,620,4760,1.0,3,6,620,0,1941,0,620,4760,138057.97317187366
799950.0,3,2.25,1860,1386,3.0,3,9,1860,0,2014,0,1680,3080,549090.5598333676
746000.0,4,2.75,2110,8190,1.5,5,8,2110,0,1966,0,2420,8400,641258.5184792987
452000.0,4,1.0,1210,3760,1.5,3,6,1210,0,1900,0,1540,3800,336839.22998801304
245000.0,3,1.75,1480,3900,1.0,4,7,1480,0,1980,0,1830,6956,305837.1554263873
880000.0,4,2.5,3030,3841,3.0,3,9,3030,0,2005,0,1080,4922,737923.8784683174
775000.0,4,3.5,3390,3960,2.0,3,10,3390,0,2008,0,2990,3400,986196.078746919
870000.0,4,2.5,3240,7621,2.0,3,9,3240,0,2003,0,4610,7150,851964.9798523737
235000.0,2,2.25,1660,2748,2.0,3,7,1660,0,1995,0,1620,3167,362263.5120539613
585000.0,5,2.25,2480,12614,1.0,4,8,1860,620,1979,0,2470,12392,563085.2508530839
739375.0,5,3.0,2640,3200,2.0,4,7,2140,500,1906,0,1540,2242,787626.9428614706
285000.0,3,1.5,1400,7582,1.0,3,7,1400,0,1956,0,1280,7872,333262.44833782583
1062500.0,4,2.75,1590,6000,1.5,4,8,1590,0,1925,0,1590,4000,659811.1883987236
529500.0,3,2.25,1410,905,3.0,3,9,1410,0,2014,0,1510,1352,463307.2982352235
550000.0,6,4.5,4520,40164,2.0,3,9,3580,940,1953,2008,2870,13068,1288696.4736933901
569950.0,5,4.5,4850,40902,2.0,3,10,4850,0,2001,0,1640,13503,1229017.2030012475
800000.0,4,2.5,2390,10000,1.0,3,9,1590,800,1975,0,1900,9752,716869.4906677154
430000.0,4,1.75,1710,7724,1.0,3,8,1710,0,1983,0,1940,7724,387541.7483821501
270000.0,4,2.75,2440,7150,1.0,3,7,1200,1240,1963,1985,1790,7150,602442.3999977456
319000.0,3,1.0,960,8556,1.0,3,7,960,0,1971,0,1320,7528,174085.03836719412
195000.0,2,1.0,820,5100,1.0,3,6,820,0,1953,0,1170,5304,144219.5667865828
691500.0,4,2.5,2600,7200,2.0,3,7,2600,0,1962,2002,1790,6175,622149.9833897562
575000.0,3,2.5,3240,33661,2.0,3,8,3240,0,2001,0,1870,43560,692996.0953850052
760000.0,4,2.5,2730,36183,2.0,3,9,2730,0,1986,0,2710,5964,769711.9979597926
439900.0,5,3.5,3390,7950,2.0,3,7,3390,0,2003,0,2580,6900,574111.2894653109
655000.0,3,2.0,1820,4480,1.0,5,7,1120,700,1923,0,1920,4480,637479.143806155
611000.0,3,1.0,1850,5000,1.5,3,7,1850,0,1922,0,1850,5000,552255.2535175312
1046250.0,2,3.0,2330,3600,2.0,5,10,1870,460,1927,1979,2950,7200,1283468.35308066
249900.0,3,2.0,1310,6738,1.0,4,7,1310,0,1990,0,1290,8067,233084.71433840354
440000.0,4,2.5,2880,8061,2.0,3,9,2880,0,1988,0,2650,7660,787970.9346142518
262500.0,3,1.75,1470,10390,1.0,3,7,1470,0,1989,0,1770,7507,246903.194247633
265000.0,4,1.75,1900,10588,1.0,5,6,1900,0,1958,0,1530,10587,301785.41773577675
215000.0,4,1.5,1860,5040,1.5,5,8,1860,0,1920,0,1680,5800,691335.3415952846
780000.0,3,2.5,2110,9773,1.0,3,9,2110,0,1986,0,2560,11787,673573.5406974106
410000.0,3,1.0,1230,7020,1.0,3,7,1090,140,1924,0,1390,5850,407349.5429456029
1185000.0,3,2.25,2390,7875,1.0,3,10,1980,410,1948,0,3720,9075,1022511.9314993669
199000.0,2,1.0,1140,15120,1.0,4,6,990,150,1932,0,2320,11250,335176.53908255615
932800.0,5,3.25,2980,7095,2.5,3,9,2980,0,1998,2007,1670,7140,792848.4839609049
845800.0,4,3.5,3020,12750,2.0,3,10,3020,0,1990,0,3120,14351,984289.2988469375
570000.0,3,1.0,1660,7650,1.5,3,7,1350,310,1910,0,1750,5760,567577.968123153
1150000.0,3,1.75,1760,6788,2.0,3,7,1760,0,1940,1960,1630,7588,562770.6251387952
254000.0,3,1.0,1160,7560,1.0,4,6,1160,0,1958,0,1160,7560,154318.90992346173
507000.0,4,1.75,1770,9375,1.0,4,7,1170,600,1968,0,1540,9375,357420.67291594355
432000.0,4,1.75,2410,8400,1.0,3,7,1600,810,1978,0,1850,8400,429893.8803412209
344950.0,3,2.0,1330,7419,1.0,3,7,1330,0,1985,0,1330,7297,236243.55719964975
565000.0,3,2.25,1520,1221,3.0,3,8,1520,0,2013,0,1550,4750,364668.60837419913
459000.0,3,2.5,1780,4000,2.0,4,8,1780,0,1995,0,1730,4000,488901.6268566748
599000.0,3,2.5,2970,23100,1.0,3,7,1510,1460,1967,0,2390,20300,685864.9284742322
531800.0,3,2.5,1930,5344,2.0,3,7,1930,0,2004,0,2410,5080,357971.72376234434
400000.0,3,1.75,1830,9620,1.0,4,8,1830,0,1978,0,1990,8280,502449.48393298977
245000.0,3,2.25,1350,6775,1.0,3,7,930,420,1981,0,1460,7210,281199.56845848355
460000.0,4,3.5,2870,3225,2.0,3,9,2070,800,2006,0,1770,6450,761920.0992398902
530000.0,2,1.5,1390,5000,1.0,4,8,970,420,1954,0,1610,5000,555417.3771771584
435000.0,4,2.25,1780,2684,2.0,3,7,1780,0,2002,0,1670,2426,254977.59611933143
1150000.0,4,3.5,4540,19767,2.0,3,11,4200,340,1998,0,3990,12881,1386172.2479867802
650000.0,3,1.0,1520,10227,1.0,4,6,1520,0,1951,0,2710,10912,287808.16476976057
270000.0,3,2.5,1670,8364,1.0,4,7,1300,370,1990,0,1490,8143,337173.5411128374
242500.0,3,1.75,1550,1905,2.0,3,7,1550,0,2005,0,1550,1866,227350.05522716162
499900.0,4,3.0,2180,12196,2.0,4,7,2180,0,1968,0,1500,6534,505315.57185626915
346000.0,4,2.5,2100,3916,2.0,3,8,2100,0,2009,0,2100,3916,431554.7084936396
375000.0,2,1.5,1130,912,2.0,3,8,1000,130,2006,0,1500,1474,311412.2313694736
410000.0,2,2.0,1350,3926,1.0,3,8,1350,0,2007,0,1440,3926,335748.6217533562
1940000.0,5,2.25,3120,16672,2.0,4,9,3120,0,1969,0,3740,17853,885046.9666026002
273000.0,3,2.5,1650,5994,2.0,4,7,1650,0,1989,0,1930,6666,370242.326074751
753000.0,4,2.5,3060,8167,2.0,3,9,3060,0,2005,0,2930,4800,765865.3028567275
244000.0,3,1.75,1460,4692,1.0,3,7,1460,0,1988,0,1600,4557,245895.33642927674
1200000.0,2,2.25,2160,17861,2.0,4,9,2160,0,1956,0,2660,18530,885428.5202401725
395000.0,3,1.0,1500,4000,1.0,3,6,900,600,1925,0,950,4000,331497.45402818685
865000.0,3,2.5,3050,12558,2.0,3,10,3050,0,1997,0,3543,12558,981114.1463280288
379260.0,3,2.5,1730,7202,1.0,3,7,1330,400,1991,0,2100,8125,341319.14151154924
450000.0,3,1.0,1160,36831,1.0,3,7,1160,0,1938,0,1800,15640,343243.872798949
169500.0,3,1.0,1060,10023,1.0,3,6,1060,0,1962,0,1060,10023,95903.37474534713
419000.0,3,2.5,3310,21096,2.0,3,9,3310,0,2004,0,3310,13835,872746.0918821103
469900.0,4,2.5,2990,8913,2.0,4,9,2990,0,1991,0,2740,8030,819839.7411006505
280000.0,7,2.5,1940,5458,2.0,3,7,1940,0,1994,0,1710,5688,168704.59157827415
715000.0,4,3.0,1986,6000,2.0,4,8,1746,240,1922,0,1930,6200,784109.2064698986
250000.0,3,2.5,1530,2890,2.0,3,7,1530,0,2001,0,1540,2890,273377.1883968316
210000.0,3,1.0,1660,7440,1.0,3,7,1270,390,1957,0,1540,7440,370659.7438819709
225000.0,3,1.0,1790,6120,1.0,3,6,1790,0,1937,1964,830,6120,371782.256308442
432500.0,3,1.75,1470,7350,1.0,3,8,1470,0,1963,0,1470,7350,458717.4418510208
450000.0,3,2.5,1810,914,3.0,3,8,1380,430,2008,0,1810,914,468458.1185314844
403500.0,3,1.0,1830,8004,1.0,3,8,1200,630,1960,0,1860,7971,526790.0634643054
1130000.0,4,3.5,4300,8406,2.0,3,11,3580,720,1987,0,2770,10006,1361537.600378843
705000.0,2,2.5,2200,188200,1.0,3,8,2200,0,2007,0,2700,84942,499228.3477977959
552500.0,4,2.5,3260,6902,2.0,3,8,3260,0,2008,0,3130,6588,673896.948344432
334000.0,5,1.75,2590,6720,1.0,4,7,1750,840,1979,0,1820,7521,427997.06426908774
330000.0,3,2.5,2410,17424,1.0,3,7,1630,780,1978,0,1530,11761,505706.01223404147
770000.0,7,2.25,3260,8145,2.0,5,8,3260,0,1967,0,2340,8145,679092.3911976841
321500.0,4,2.5,2620,5457,2.0,3,8,2620,0,2003,0,2740,5816,565774.9544452967
325000.0,4,1.0,1640,3844,1.5,4,7,1460,180,1928,0,1230,3844,447867.61091843597
443950.0,3,1.75,2000,36000,1.0,3,6,2000,0,1946,1995,2100,9681,444749.8732759295
580000.0,2,1.0,2540,7000,1.0,5,8,1320,1220,1942,0,2160,6000,842633.0728430802
303000.0,4,2.5,2100,6783,2.0,3,8,2100,0,2003,0,2100,6192,452906.7421845781
402500.0,4,2.0,1650,3504,1.0,3,7,760,890,1951,2013,1480,3504,453732.69973806955
431000.0,3,2.5,1710,12677,2.0,3,8,1710,0,1996,0,1610,12160,443456.2647409119
419000.0,5,3.0,2190,9652,2.0,3,7,2190,0,1999,0,1440,6710,315189.0067065457
290750.0,3,2.5,1270,865,2.0,3,7,1080,190,2008,0,1630,7752,204403.8687716782
560000.0,3,2.5,1960,6058,2.0,3,8,1960,0,2002,0,2480,6656,493836.2404430219
482000.0,3,2.5,2420,7307,2.0,3,7,2420,0,1998,0,2420,5577,469839.0294721024
546500.0,3,2.5,1410,2675,1.0,3,7,820,590,1985,0,1410,4013,293604.2173416378
385000.0,4,2.0,1820,7102,1.0,3,7,1220,600,1950,0,1650,8184,429271.403310554
1150000.0,5,4.25,4010,8252,2.0,3,10,4010,0,2015,0,3370,8252,1063729.1898659922
255000.0,2,1.75,1950,8200,1.0,3,8,1950,0,1975,0,2370,8000,577836.9699343778
440000.0,3,2.0,1800,10950,1.0,4,8,1800,0,1982,0,2400,11300,503482.04294729733
605000.0,3,1.75,2100,5058,1.0,3,7,1340,760,1941,0,1640,5000,560286.5515584765
199000.0,3,1.0,1390,21262,1.0,3,7,1390,0,1958,0,1560,10800,306019.8425117596
452000.0,4,2.5,2716,7850,2.0,3,9,2716,0,2014,0,2580,14448,654279.7944971273
465000.0,3,2.5,2714,17936,2.0,3,9,2714,0,2005,0,2590,18386,737966.083606137
220000.0,3,2.0,1410,7998,1.0,4,7,1410,0,1940,0,1780,8278,453792.423157891
330000.0,5,1.75,2100,7347,1.0,3,7,1070,1030,1981,0,2170,9418,323891.59452537214
458000.0,4,1.5,1550,3000,1.5,3,7,1350,200,1918,0,1710,5535,485058.2656816916
448000.0,4,2.5,2510,6853,2.0,3,9,2510,0,2006,0,3400,6965,673945.7129765515
200000.0,4,1.0,1310,5200,1.5,3,6,1160,150,1945,0,1090,5180,175440.4568862688
231500.0,3,2.25,1630,7900,1.0,4,7,1130,500,1973,0,1630,8200,389534.62852334615
765000.0,4,2.5,2980,5000,2.0,3,10,2980,0,2006,0,3140,5500,874886.8326116796
790000.0,4,3.5,3190,31450,2.0,3,9,3190,0,2010,0,3000,72745,782751.9852519361
302000.0,3,1.0,1110,7000,1.5,4,7,1110,0,1955,0,1800,7000,311099.50124024495
400000.0,3,2.5,2120,3757,2.0,3,7,2120,0,2006,0,2230,4103,380569.1683770197
372000.0,3,2.0,1330,1042,2.0,3,8,1060,270,2014,0,1440,2428,290348.83591226465
315000.0,3,2.0,1060,5750,1.0,3,7,1060,0,1981,0,1080,5750,196074.8806218662
485000.0,3,1.0,1250,7200,1.0,3,7,1250,0,1964,0,1430,7400,256557.90799715358
220000.0,3,2.5,1980,11900,2.0,3,8,1980,0,1990,0,2130,9933,531069.6126767633
440000.0,4,1.75,2180,10200,1.0,3,8,2000,180,1966,0,2590,10445,558609.108730749
285000.0,3,1.75,1020,5000,1.0,5,6,1020,0,1954,0,1360,5000,207287.4956058876
245000.0,3,1.5,1340,7391,1.0,4,7,1340,0,1966,0,1300,7391,306248.2750563355
294350.0,3,1.0,1410,5120,1.5,3,6,1210,200,1925,0,1330,5120,329497.6035954588
280000.0,3,1.75,1630,10001,1.0,4,7,1100,530,1977,0,1630,10001,350531.01064740843
250000.0,3,2.0,1500,5200,1.0,3,7,1060,440,1977,0,1640,5200,318506.08837024414
240000.0,3,1.0,1150,4825,1.0,4,6,1150,0,1957,0,1760,7121,173395.33642894623
600000.0,4,2.75,2810,17674,1.0,4,8,1640,1170,1978,0,2400,11240,715282.4114636406
306000.0,2,1.0,930,5650,1.0,3,7,930,0,1941,0,1340,6400,335504.5999615601
529888.0,4,2.5,3140,8455,2.0,3,8,3140,0,2003,0,3140,7391,670726.4537125619
225000.0,2,1.0,700,6000,1.0,3,6,700,0,1943,0,1320,6000,163941.41167238553
480000.0,3,1.5,1540,20281,1.0,3,7,1540,0,1977,0,1710,21090,283905.1325524056
1640000.0,3,3.25,3140,5445,2.0,4,10,2240,900,1913,0,2950,5250,1381716.4174758308
440000.0,3,1.75,2100,29735,1.0,4,7,1080,1020,1957,0,2100,11250,535911.306669975
836500.0,3,2.5,2230,7200,3.0,3,9,2230,0,1996,0,2230,7200,709278.8484902144
280500.0,3,2.25,1620,7566,2.0,3,7,1620,0,1990,0,1470,7566,314906.83279273193
614306.0,2,2.25,2210,5500,1.0,4,8,1410,800,1968,0,2140,6600,710910.157920921
432000.0,3,2.5,1920,9812,2.0,3,8,1920,0,2000,0,1830,10534,473720.2938470546
515000.0,5,3.5,2310,5249,2.0,3,8,1560,750,2000,0,1900,7296,510431.49857207097
407500.0,2,1.0,770,2971,1.0,3,7,770,0,1923,0,1440,4000,378559.7780764587
300523.0,3,2.5,2370,6840,2.0,3,9,2370,0,1987,0,1590,4400,723234.07337686
439000.0,3,2.25,1430,2343,2.0,3,8,1430,0,2012,0,1270,1916,316527.1764615654
190000.0,3,1.0,1200,8316,1.0,4,6,1200,0,1953,0,1250,8316,182585.3425539761
532170.0,3,2.0,1360,3090,2.0,3,8,1360,0,1990,0,1500,3090,380887.3565980585
740000.0,3,1.0,1230,6380,1.5,3,7,1230,0,1927,0,1250,6380,402859.02108835126
735000.0,3,2.25,2350,6000,1.0,5,7,1020,1330,1948,0,1570,5000,657253.0048999003
559000.0,2,2.0,1930,5520,1.0,3,8,1930,0,2006,0,1640,4533,450383.8684549945
808000.0,4,2.25,2500,8866,2.0,4,9,2500,0,1987,0,2630,8847,730386.748544452
446000.0,4,2.0,2280,43692,1.0,3,7,1140,1140,1957,1984,2580,37938,562283.3795020962
350000.0,3,2.5,2180,15484,1.0,3,8,2180,0,1992,0,2090,10775,529074.9251109959
319000.0,4,2.5,2020,5100,2.0,3,7,2020,0,2010,0,2300,5685,296058.74957570736
670950.0,3,2.5,1790,2375,3.0,3,8,1790,0,2007,0,1450,2400,446739.38508639485
361000.0,3,1.0,1040,6720,1.5,3,7,1040,0,1951,0,1880,11407,292484.04279499163
495000.0,5,3.0,2440,4750,1.0,3,9,1450,990,2006,0,1420,5940,573836.7621439784
450000.0,4,1.75,2190,11625,1.0,4,8,2020,170,1956,0,1920,8855,600901.972126132
1970000.0,8,3.5,4440,6480,2.0,5,10,3140,1300,1959,0,4440,8640,1266151.7749566312
270000.0,3,2.25,1810,8262,2.0,4,8,1810,0,1981,0,1820,8262,535550.3569072748
675000.0,5,2.5,2820,67518,2.0,3,8,2820,0,1979,0,2820,48351,617866.5419436353
700000.0,3,1.0,1570,4000,2.0,5,8,1570,0,1908,0,1640,4000,726952.6081236587
399950.0,2,0.75,1330,2856,1.0,4,7,930,400,1916,0,1330,2856,523806.02860288124
620000.0,4,2.5,3040,9606,2.0,3,7,3040,0,2003,0,1690,3849,492049.9813107457
372500.0,3,1.75,1680,8648,1.0,4,7,1680,0,1963,0,1290,8147,390591.4804658651
253000.0,3,1.0,1580,8240,1.0,4,7,1040,540,1978,0,1480,9200,298780.83515786706
734990.0,4,2.5,2650,6884,2.0,3,8,2650,0,2012,0,2520,5866,530994.5295683561
305000.0,3,1.0,1580,7424,1.0,3,7,1010,570,1962,0,1710,7772,346350.2363305413
620000.0,3,1.75,1680,28046,1.0,3,8,1180,500,1948,0,2190,26308,575621.4544046631
564000.0,2,2.0,1690,4500,1.0,3,8,1690,0,2004,0,1640,4500,414282.42047474964
660000.0,3,1.0,1210,9622,1.0,3,8,1210,0,1955,2009,1580,9714,461749.1492073239
340000.0,3,2.5,1240,1115,3.0,3,8,1240,0,2003,0,1410,1355,361158.86498194863
1240000.0,7,5.5,6630,13782,2.0,3,10,4930,1700,2004,0,4470,8639,1610666.962602441
1484900.0,5,2.5,4570,19252,2.0,5,10,4570,0,1965,0,3180,13314,1305375.9234780513
770000.0,3,2.75,2070,54557,2.0,3,8,2070,0,1996,0,2190,49658,515483.5916039571
580000.0,4,2.5,2130,35752,1.0,3,8,1490,640,1980,0,3030,34000,542497.896285021
560000.0,5,2.5,2880,9000,1.0,5,8,1440,1440,1966,0,2010,9000,727699.8725849383
635000.0,3,2.25,1940,7482,1.0,4,7,1240,700,1964,0,2340,9310,504381.67944881273
1575000.0,3,3.0,2610,22672,1.5,4,8,2610,0,1952,0,2810,22672,831158.4605244938
335000.0,3,1.0,1120,9075,1.0,3,7,1120,0,1977,0,1120,9705,173782.31200818857
450000.0,4,2.0,2240,7725,1.0,5,7,1120,1120,1956,0,1340,6300,530402.4899390202
467000.0,3,2.5,3460,6590,2.0,3,7,3460,0,2001,0,2490,6312,649531.8101653156
879000.0,3,3.0,3030,5156,1.5,4,9,2080,950,1929,0,1910,5720,1125024.7727196042
577000.0,3,1.75,1760,12874,1.0,4,7,1230,530,1967,0,1950,10240,420712.76942636806
395000.0,3,1.5,1080,2940,1.5,4,7,1080,0,1920,0,1400,4930,451581.5125465777
283000.0,3,1.0,1740,5247,1.0,3,7,1270,470,1947,0,1070,5636,412956.73146691103
1260000.0,3,2.5,3110,9930,1.0,3,8,1640,1470,1954,0,3650,14399,921383.8726878208
860000.0,4,2.5,3560,11119,1.0,3,10,2290,1270,1986,0,3290,11385,1060086.1993641509
600000.0,2,1.0,1180,2160,1.0,3,7,940,240,1909,0,2700,5400,546777.0547807062
269500.0,4,2.25,1700,7056,2.0,3,7,1700,0,1999,0,1650,6025,249099.12306771963
450000.0,3,1.75,1360,5445,1.0,4,7,1360,0,1957,0,1570,7840,363094.3081450178
255500.0,3,2.5,1770,5000,2.0,3,7,1770,0,2009,0,2230,5200,304847.8913388945
292000.0,4,3.0,1984,4460,2.0,3,7,1984,0,2012,0,2095,3402,301061.73929609265
137000.0,3,1.0,950,7620,1.0,3,6,950,0,1954,0,1260,7620,113064.00683507847
432000.0,3,2.0,2190,13673,1.0,4,9,2190,0,1994,0,2770,13804,659833.9499472503
780000.0,3,2.25,2140,3000,2.0,3,9,2140,0,1905,2006,1430,4712,1028681.4480753411
820000.0,4,2.5,2440,5737,2.0,4,8,1700,740,1929,0,2020,5543,832338.0606319213
535000.0,1,1.0,920,5000,1.0,4,7,920,0,1906,0,1890,5000,555225.2668154585
488800.0,4,2.25,2170,9665,1.0,4,8,1300,870,1976,0,2170,12054,568461.4480798217
329932.0,3,1.5,1460,5040,1.0,3,7,1100,360,1971,0,2330,7560,326294.2916886128
326000.0,2,1.5,1030,798,3.0,3,8,1030,0,2008,0,1020,1026,298313.13351044117
427000.0,3,2.5,2620,108464,2.0,4,8,2620,0,1990,0,3190,105850,643393.7205095943
334500.0,3,2.5,1990,3694,2.0,3,8,1990,0,1989,0,2110,3842,539668.7204776033
338000.0,3,1.5,2400,8215,1.0,3,7,1200,1200,1961,0,1460,8217,531871.420315789
307000.0,5,1.5,1310,4800,1.5,3,6,1110,200,1929,0,960,4800,205126.1318268478
549995.0,4,3.5,2660,5690,2.0,3,8,1920,740,2014,0,2970,5690,604030.8274033465
625000.0,3,2.25,1920,8412,1.0,3,8,1460,460,1977,0,2490,8700,550859.9757296594
480000.0,3,1.75,1600,8400,1.0,5,8,1600,0,1963,0,2210,8400,544257.1754873624
255000.0,4,2.75,1760,9222,1.0,3,7,1140,620,1971,0,1800,9222,378470.65939039923
575000.0,3,2.5,2270,9600,2.0,3,9,2270,0,1990,0,2580,9617,718485.8025844633
422000.0,3,1.0,1160,7854,1.0,3,7,1160,0,1960,0,1300,8317,251131.15083403396
686000.0,4,2.25,2130,10650,2.0,4,8,2130,0,1977,0,3380,10050,599296.7367463768
400000.0,4,1.75,1580,5340,1.0,3,7,1130,450,1947,0,830,980,362241.63781290257
700000.0,5,2.5,2830,25958,1.0,5,8,1610,1220,1979,0,2670,21567,674985.5174061009
585000.0,4,2.5,2250,4119,2.0,3,8,2250,0,2001,0,2290,3115,494841.76250477706
531155.0,4,2.75,2810,5046,2.0,3,9,2810,0,2014,0,3060,4934,701806.3775535866
650000.0,3,2.5,1910,4363,2.0,3,9,1910,0,2006,0,1890,3732,576485.1440196264
875000.0,6,3.25,2820,4536,2.0,4,8,1930,890,1917,0,2820,4536,904605.5462956284
273000.0,2,0.5,1180,7750,1.0,4,6,590,590,1945,0,1380,8976,256121.5250320544
274000.0,3,1.5,1450,4694,2.0,3,7,1450,0,2011,0,1870,4198,182256.39555168315
372000.0,4,2.75,2610,8967,2.0,4,8,2610,0,1990,0,2390,7852,634760.4487927443
216000.0,3,1.0,1010,7920,1.0,3,6,1010,0,1925,0,1520,7560,240875.57912816957
329000.0,3,2.75,1920,7700,1.0,4,8,1320,600,1978,0,2040,8000,582950.3476504004
627000.0,4,2.5,2750,11830,2.0,3,9,2750,0,2014,0,2310,11830,654163.7701070771
482500.0,2,2.5,1170,809,2.0,3,9,1170,0,2007,0,1170,1121,471548.34688223735
430000.0,4,2.75,2470,50123,1.0,3,8,1280,1190,1978,0,2200,54520,603092.6274744285
1150000.0,4,2.5,3340,10422,2.0,3,10,3340,0,1996,0,1770,9490,937602.7047393385
350000.0,3,1.0,1390,4820,1.0,4,7,910,480,1926,0,1320,4820,457141.9249822956
570000.0,4,1.0,1490,6000,1.5,3,7,1490,0,1918,0,1700,6000,444787.9369871713
305000.0,4,2.5,2510,12000,1.0,3,8,1520,990,1977,0,2210,8320,623608.1703458449
332500.0,4,2.0,1440,4855,2.0,4,7,1440,0,1972,0,1300,4080,304180.3382440541
650000.0,4,2.5,2210,4861,2.0,3,9,2210,0,2013,0,1590,5080,543306.7599490522
170000.0,2,1.0,810,9882,1.0,3,6,810,0,1944,0,950,7200,169063.33285452228
335000.0,3,1.0,950,8000,1.0,3,7,950,0,1968,0,2270,8540,209651.9071833538
320000.0,3,2.25,1650,7047,2.0,3,7,1650,0,1994,0,2010,7763,320272.7879009275
462000.0,4,2.5,2640,47480,1.0,4,8,1590,1050,1979,0,2390,67415,634340.8161759052
627000.0,3,3.5,2710,3475,2.0,3,8,1650,1060,2005,0,2440,2867,694298.6299894198
295000.0,3,2.25,1330,7200,1.0,3,7,900,430,1974,0,1380,9570,300753.255644326
678500.0,3,2.0,2460,6600,1.0,4,8,1370,1090,1952,0,2150,6600,760477.6243836659
700000.0,4,1.0,1470,5450,1.5,3,7,1470,0,1918,0,2160,5450,454323.9634384867
319900.0,3,1.5,1140,20383,1.0,3,7,840,300,1985,0,1200,15625,177088.48911261105
385000.0,3,1.75,1930,14389,1.0,3,7,1130,800,1963,1998,1730,14378,497916.9057259512
1160000.0,5,3.25,4290,7019,2.5,4,10,3590,700,1927,0,1920,4000,1415088.9684156924
380000.0,3,2.0,1840,8580,1.0,3,8,1840,0,1990,0,2190,8580,455320.49643772864
530000.0,5,2.5,2910,9636,1.0,4,7,1690,1220,1964,0,2830,10385,614664.1426355188
285000.0,4,2.25,1970,7200,2.0,3,8,1970,0,1979,0,1790,7500,498734.6836541997
869000.0,2,1.75,1900,13122,1.0,3,7,1100,800,1954,0,1650,13160,523615.77962631546
300000.0,3,1.0,2120,7735,1.0,4,7,1060,1060,1967,0,1010,8570,439149.4564153523
375000.0,4,2.5,2510,7245,2.0,3,9,2510,0,2007,0,1830,8900,625212.1496340819
740000.0,3,2.5,2350,3798,2.0,3,8,2350,0,2013,0,2020,3532,512191.17077680293
554000.0,2,2.0,1670,4996,1.0,3,8,1670,0,2004,0,1670,4996,411195.30179430475
645500.0,4,2.5,2990,8622,2.0,3,9,2990,0,2000,0,2980,8622,771355.0899320254
244000.0,3,1.75,1540,8885,1.0,4,7,1440,100,1980,0,1540,12734,307931.49174447474
855000.0,4,3.0,3090,35074,2.0,3,9,3090,0,1978,0,3120,35150,885093.7862986056
505000.0,2,2.5,1900,5065,2.0,3,8,1900,0,2005,0,1350,4664,493309.1752290736
330000.0,3,1.0,960,7218,1.0,4,7,960,0,1969,0,1580,9104,209008.19477749523
950000.0,3,1.5,1700,8050,1.0,3,7,1130,570,1950,0,2920,12239,468604.9597511139
850000.0,2,1.75,1590,5136,1.5,3,9,1320,270,1927,0,2520,5243,842635.8772838311
255500.0,4,1.0,1370,41194,1.5,5,5,1370,0,1900,0,1590,84070,243210.43167900597
575000.0,3,2.0,2150,3880,1.0,3,8,1080,1070,1951,0,2130,4000,687328.9300161342
448000.0,2,1.0,1110,5413,1.0,3,6,890,220,1937,0,1300,5413,266669.31021770637
750000.0,3,2.5,2960,69351,2.0,4,9,2960,0,1990,0,2350,41433,839387.7655111146
355000.0,4,1.5,2020,6000,1.0,4,7,1010,1010,1953,0,1710,6000,464948.69014063536
590000.0,4,2.5,2340,8971,2.0,3,9,2340,0,1987,0,2510,9219,688608.3101084579
421500.0,3,1.5,990,4500,1.0,5,7,990,0,1948,0,1490,4000,338629.77049880417
440000.0,3,1.75,1570,5120,1.0,3,7,980,590,1947,0,2420,7200,457388.9442081554
370000.0,4,2.5,3090,18645,2.0,3,9,3090,0,1995,0,3610,20114,819580.4926645316
325000.0,2,1.0,620,14823,1.0,3,6,620,0,1926,0,1400,7930,214484.11445309897
356000.0,2,1.0,1430,365904,1.0,3,7,1010,420,1991,0,2300,253519,129767.42853322276
247500.0,4,1.75,2290,7765,1.0,3,6,2290,0,1936,1953,1240,8215,459803.07302064553
1265000.0,3,1.75,2240,5657,1.5,4,8,1910,330,1941,0,2970,5657,768886.5276312407
429000.0,4,1.75,2160,7700,2.0,2,8,2160,0,1977,0,2080,7700,504392.97096476285
775000.0,5,3.5,3730,16679,1.0,3,10,2760,970,1990,0,3280,16679,1059971.2291055927
372500.0,2,2.5,1400,2958,2.0,3,8,1400,0,2007,0,1540,2385,401284.41171426524
535500.0,3,1.5,1730,40250,2.0,4,8,1730,0,1983,0,1730,36250,459356.31200992514
825000.0,4,2.5,2180,4000,2.0,3,8,2180,0,1920,2005,2660,4000,851808.2681059719
165000.0,3,1.0,1120,5000,1.0,3,6,1120,0,1917,0,1050,5000,279474.37858081004
365000.0,4,2.5,1800,5070,1.0,5,7,1080,720,1979,0,1870,5365,392197.57121144026
576750.0,3,2.0,2220,5000,1.0,4,7,1110,1110,1966,0,1450,5000,523949.72472164955
695000.0,4,3.5,3310,21050,2.0,5,9,2400,910,1992,0,2260,23400,943528.5667630334
300000.0,2,1.75,2120,6350,1.0,4,6,1440,680,1924,0,1590,6350,575344.368337372
522000.0,4,2.25,1800,8623,1.0,4,8,1360,440,1980,0,2370,8623,482471.63576210523
